Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Climate Influence,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,GW,GNB,Grassland,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCG,Grassland,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Grassland",Climate regulating,103.5214,103.52289999999999,103.5206,102.944,102.9075,102.8506,103.12339999999999,103.447,104.27080000000001,102.8413,102.6134,102.379,102.1127,102.4925,102.6417,103.6845,104.8099,106.07589999999999,107.9097,111.5318,112.4282,112.6991,113.00019999999999,113.0033,113.8806,114.5398,115.6524,116.93430000000001,117.0048
Guinea-Bissau,GW,GNB,Herbaceous crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCH,Herbaceous Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Herbaceous Crops",Climate altering,320.5844,328.3381,331.911,324.2044,308.8035,278.7288,269.6851,262.74490000000003,264.425,264.1685,255.61610000000002,250.8965,255.23620000000003,256.7284,257.4327,260.0018,263.3796,267.0727,280.3536,291.0179,293.9882,294.631,295.4655,295.4333,298.39790000000005,299.6535,302.6706,305.51340000000005,305.24879999999996
Guinea-Bissau,GW,GNB,Inland water bodies,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCW,Inland Water Bodies,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Inland Water Bodies",Climate regulating,50.8041,50.8041,50.8041,50.6646,50.6181,50.3391,50.1686,50.3236,50.3391,50.1376,49.990300000000005,49.9283,49.8973,49.8585,49.8585,49.285,49.285,48.944,48.944,48.7037,48.7037,48.6727,48.6495,48.6495,48.6495,48.6495,48.603,48.572,48.634
Guinea-Bissau,GW,GNB,Mangroves,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCM,Mangroves,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Mangroves",Climate regulating,266.8319,266.81640000000004,266.81640000000004,268.599,268.9555,269.7073,268.785,268.0255,263.2822,263.4837,263.29,262.63120000000004,262.25140000000005,261.9336,261.8174,261.0501,259.5,257.9964,256.19829999999996,249.9437,247.6651,246.97529999999998,246.053,246.053,244.1697,241.9995,236.737,232.6138,231.9007
Guinea-Bissau,GW,GNB,Permanent snow and glaciers,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCL,Permanent Snow and Glaciers,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Permanent Snow and Glaciers",Climate regulating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,GW,GNB,Shrub-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCC,Shrub-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrub-Covered Areas",Climate regulating,178.60520000000002,178.60520000000002,178.60060000000001,177.8225,176.39329999999998,176.0112,175.5671,174.7366,171.3973,168.968,168.02710000000002,167.0222,165.00560000000002,164.773,164.2251,164.0298,165.28920000000002,166.2929,167.9639,172.5789,173.42870000000002,173.6531,173.95229999999998,173.95229999999998,174.94279999999998,175.2939,177.5229,180.3355,180.41570000000002
Guinea-Bissau,GW,GNB,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCV,Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded",Climate regulating,1.3331,1.3331,1.3331,1.3331,1.3331,1.3331,1.3640999999999999,1.3640999999999999,1.6043,1.7283,1.7283,1.7283,1.5346,1.5346,1.5346,1.5500999999999998,1.5577999999999999,1.5577999999999999,1.5500999999999998,1.6043,1.6043,1.6043,1.6043,1.6043,1.6043,1.6120999999999999,1.6585999999999999,1.7050999999999998,1.6896
Guinea-Bissau,GW,GNB,Sparsely natural vegetated areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCN,Sparsely Natural Vegetated Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Sparsely Natural Vegetated Areas",Climate neutral,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
Guinea-Bissau,GW,GNB,Terrestrial barren land,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCT,Terrestrial Barren Land,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land",Climate neutral,1.6043,1.6043,1.6043,1.6043,1.6043,1.6043,1.6043,1.6276,1.7127999999999999,1.7283,1.7438,1.7671,1.7826,1.7904,1.7904,1.9299000000000002,1.9686,2.0384,2.1159,2.2166,2.2166,2.2166,2.2166,2.2166,2.2476,2.3639,2.4724,2.5499,2.6816
Guinea-Bissau,GW,GNB,Tree-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCE,Tree-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Tree-Covered Areas",Climate regulating,2004.9933,2004.9956000000002,2004.9949,2005.1951999999999,2005.2243,2004.6159,2003.5881000000002,2001.9996999999998,2002.5603999999998,2006.6031,2007.5331,2009.1238999999998,2012.0202,2009.2053,2008.2128,2003.5078999999998,1996.0701999999999,1988.4802,1978.1016000000002,1956.5948999999998,1951.5423999999998,1950.3105,1948.9631000000002,1948.9723999999999,1943.4405,1942.1512,1938.4148,1933.098,1933.692
Guinea-Bissau,GW,GNB,Woody crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCR,Woody Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Woody Crops",Climate regulating,150.0335,142.2798,138.6914,145.892,162.40779999999998,193.0455,204.33829999999998,213.9494,218.5913,218.3793,227.31570000000002,232.3116,227.8894,229.2218,229.85060000000001,232.1445,235.16039999999998,238.4578,233.628,242.51489999999998,244.9901,245.52579999999998,246.2212,246.1945,248.6649,249.71120000000002,252.2255,254.5945,254.374
Guyana,GY,GUY,Artificial surfaces (including urban and associated areas),1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCS,Artificial Surfaces (Including Urban and Associated Areas),"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Artificial Surfaces (Including Urban and Associated Areas)",Climate altering,7.3997,7.998399999999999,8.1961,8.521600000000001,8.893600000000001,9.399299999999998,9.9283,10.5038,11.0386,11.0676,11.1141,11.1955,13.549700000000001,13.636899999999999,13.8578,14.078700000000001,14.218200000000001,14.351899999999999,14.543700000000001,14.787799999999999,15.241200000000001,15.4505,15.688799999999999,15.869,15.869,15.9504,16.2585,16.386400000000002,16.3689
Guyana,GY,GUY,Grassland,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCG,Grassland,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Grassland",Climate regulating,232.0786,247.4186,247.4055,253.7255,256.8924,259.5554,261.4903,265.5868,266.0894,266.8199,267.1059,267.5825,300.3936,300.5575,300.6784,300.8509,300.78970000000004,300.7901,301.0152,301.0722,301.1442,301.2225,301.2764,301.2741,301.55,301.5535,301.6852,303.3093,303.0071
Guyana,GY,GUY,Herbaceous crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCH,Herbaceous Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Herbaceous Crops",Climate altering,102.3947,131.97289999999998,131.9127,143.3099,149.1383,152.0229,154.0698,157.7431,156.5457,157.8098,158.1236,158.00060000000002,172.4326,171.24689999999998,170.8262,170.64929999999998,170.42620000000002,170.33360000000002,170.3677,170.31070000000003,170.01129999999998,169.2185,169.0496,165.2603,161.6454,161.9006,161.6863,165.08020000000002,164.92870000000002
Guyana,GY,GUY,Inland water bodies,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCW,Inland Water Bodies,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Inland Water Bodies",Climate regulating,91.0133,107.793,107.793,116.52,121.7903,131.5791,135.7643,138.96529999999998,139.7636,140.11229999999998,140.29829999999998,140.7634,176.8494,177.05089999999998,177.0121,176.8339,176.89589999999998,177.0276,177.24470000000002,177.3764,177.38420000000002,177.4229,177.4074,177.4074,177.3919,177.3919,177.4307,177.63989999999998,177.66320000000002
Guyana,GY,GUY,Mangroves,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCM,Mangroves,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Mangroves",Climate regulating,8.975,8.6495,8.6495,8.5332,8.231,8.2,8.1147,7.8822,7.905399999999999,7.9364,7.9132,7.905399999999999,6.9289,6.9289,6.9289,6.9289,6.9289,6.9289,6.9289,6.9289,6.9211,6.9211,6.9211,6.9211,6.9211,6.9211,6.913399999999999,6.820399999999999,6.8901
Guyana,GY,GUY,Permanent snow and glaciers,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCL,Permanent Snow and Glaciers,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Permanent Snow and Glaciers",Climate regulating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GY,GUY,Shrub-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCC,Shrub-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrub-Covered Areas",Climate regulating,1038.6809,1072.7382,1072.6797,1081.0401000000002,1084.5022,1087.1451000000002,1089.1199,1094.6747,1094.5751,1094.3031,1094.286,1094.7165,1142.4065,1141.1901,1140.9192,1140.7138,1140.6281999999999,1140.5995,1140.9107,1141.0276999999999,1141.0002,1141.8605,1141.8299,1141.8093000000001,1141.3741,1140.4468,1139.7454,1139.9678000000001,1138.3751000000002
Guyana,GY,GUY,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCV,Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded",Climate regulating,107.111,113.1718,113.1408,120.062,123.4799,126.99860000000001,128.64939999999999,132.6022,132.50920000000002,132.3076,131.4784,131.86589999999998,144.9719,144.4758,144.29760000000002,144.27429999999998,144.4836,144.4836,144.59210000000002,144.4758,144.11929999999998,144.0573,144.0496,144.0496,143.8713,144.9641,146.09570000000002,145.1114,144.7936
Guyana,GY,GUY,Sparsely natural vegetated areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCN,Sparsely Natural Vegetated Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Sparsely Natural Vegetated Areas",Climate neutral,1.6585999999999999,1.7206,1.7206,1.9065999999999999,1.9065999999999999,1.9065999999999999,1.9065999999999999,2.3639,2.3716,2.3870999999999998,2.4335999999999998,2.4491,2.7824,2.7824,2.7824,2.7824,2.7824,2.7824,2.7824,2.7824,2.7824,2.7669,2.7669,2.7669,2.7049000000000003,2.7049000000000003,2.7049000000000003,2.7127,2.7359
Guyana,GY,GUY,Terrestrial barren land,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCT,Terrestrial Barren Land,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land",Climate neutral,2.6660999999999997,2.7359,2.7359,2.8522,2.8754,3.0227,3.0846999999999998,3.3404000000000003,3.4257,3.3792,3.4101999999999997,3.4101999999999997,3.6195,3.5961999999999996,3.5806999999999998,3.8365,3.8287,3.8907,3.8907,3.8907,3.8907,3.8596999999999997,3.8596999999999997,3.8596999999999997,3.8596999999999997,3.8596999999999997,3.8055,3.8131999999999997,3.8131999999999997
Guyana,GY,GUY,Tree-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCE,Tree-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Tree-Covered Areas",Climate regulating,19715.2588,19611.5073,19611.522100000002,19568.6921,19547.1927,19524.8482,19512.514,19490.446600000003,19488.355399999997,19486.4037,19486.2928,19484.5967,19337.6765,19339.4404,19340.0112,19339.9708,19339.9998,19339.8242,19338.713,19338.336199999998,19338.490100000003,19337.4424,19337.370300000002,19337.3847,19337.8947,19337.312,19336.708,19335.8035,19338.2712
Guyana,GY,GUY,Woody crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCR,Woody Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Woody Crops",Climate regulating,5.1197,6.5986,6.5956,7.1655,7.456899999999999,7.601100000000001,7.7035,8.2158,9.7406,9.8193,9.838799999999999,9.831100000000001,10.7291,11.4165,11.388399999999999,11.3766,11.3617,11.3556,11.3578,11.354,11.334100000000001,12.087,12.075,15.7391,19.2435,19.2739,19.2484,15.7219,15.7075
Haiti,HT,HTI,Artificial surfaces (including urban and associated areas),1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCS,Artificial Surfaces (Including Urban and Associated Areas),"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Artificial Surfaces (Including Urban and Associated Areas)",Climate altering,13.3695,13.6078,13.788,13.968200000000001,14.061200000000001,14.305399999999999,14.5495,14.7995,15.0901,16.2759,17.0548,17.6129,18.159299999999998,19.0951,20.333299999999998,21.3505,22.2922,23.0188,23.9372,24.8382,26.082099999999997,27.936400000000003,29.982599999999998,31.098599999999998,31.098599999999998,31.656599999999997,32.2089,32.6506,32.5983
Haiti,HT,HTI,Grassland,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCG,Grassland,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Grassland",Climate regulating,1471.7731999999999,1471.7817,1471.7895,1475.8936999999999,1477.4907,1477.4128,1477.4077,1471.4294,1471.0598,1471.3802,1472.3358999999998,1472.4296000000002,1472.2646000000002,1473.364,1474.2258,1474.201,1475.8654,1477.3538999999998,1479.0225,1479.8208,1481.3538999999998,1482.4261000000001,1486.0158000000001,1485.8681000000001,1486.7206999999999,1487.2035,1487.1024,1486.6075,1486.8133
Haiti,HT,HTI,Herbaceous crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCH,Herbaceous Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Herbaceous Crops",Climate altering,283.9011,283.8393,285.7889,284.8913,284.4798,292.7435,292.8059,288.798,287.9909,291.062,289.9279,289.53159999999997,289.2812,289.63590000000005,289.2875,298.376,294.7605,295.5328,299.8629,297.12309999999997,293.41409999999996,297.2008,298.36490000000003,297.8313,298.156,298.4776,298.4469,298.0887,298.3483
Haiti,HT,HTI,Inland water bodies,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCW,Inland Water Bodies,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Inland Water Bodies",Climate regulating,42.6739,42.6739,42.6584,42.5266,42.5344,42.495599999999996,42.4879,42.828900000000004,42.7979,42.8134,42.8134,42.8056,42.8831,42.8134,43.0227,42.8986,43.069199999999995,43.278400000000005,43.2319,43.3249,43.1699,43.1699,43.100199999999994,43.0769,43.0227,43.0227,42.9684,42.9684,43.1157
Haiti,HT,HTI,Mangroves,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCM,Mangroves,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Mangroves",Climate regulating,12.4627,12.4627,12.4627,12.4937,12.485899999999999,12.61,12.6255,12.943200000000001,13.0517,13.0982,13.0982,13.106,13.1215,13.113700000000001,13.0905,13.1215,13.1525,13.1292,13.1292,13.113700000000001,13.0982,13.0905,13.0982,13.0982,13.168,13.168,13.206700000000001,13.2145,13.292
Haiti,HT,HTI,Permanent snow and glaciers,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCL,Permanent Snow and Glaciers,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Permanent Snow and Glaciers",Climate regulating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HT,HTI,Shrub-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCC,Shrub-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrub-Covered Areas",Climate regulating,52.5565,52.5534,52.5472,51.596599999999995,51.0428,50.4762,50.1449,46.625099999999996,45.888,44.7987,43.921699999999994,43.537699999999994,42.9758,42.9824,42.9455,42.8025,42.788199999999996,42.5696,42.755300000000005,42.665,43.1835,43.3823,43.9825,43.8996,45.1649,45.597300000000004,45.753099999999996,46.2449,46.3189
Haiti,HT,HTI,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCV,Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Shrubs and/or Herbaceous Vegetation and Aquatic Or Regularly Flooded",Climate regulating,294.1677,293.98940000000005,293.8732,294.6095,294.563,295.245,297.1051,297.20590000000004,297.57009999999997,296.88809999999995,296.22929999999997,296.64009999999996,296.64779999999996,296.1208,295.7255,295.276,295.059,294.5862,294.98920000000004,295.09770000000003,295.0202,294.563,294.7645,294.5862,294.1134,293.6639,293.7259,293.1291,293.22209999999995
Haiti,HT,HTI,Sparsely natural vegetated areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCN,Sparsely Natural Vegetated Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Sparsely Natural Vegetated Areas",Climate neutral,5.8516,5.8283000000000005,5.8128,6.2856000000000005,6.2856000000000005,6.3709,6.3709,6.3709,6.5491,6.541399999999999,6.5259,6.4948999999999995,6.4794,6.4251000000000005,6.347600000000001,6.2391000000000005,6.2236,6.1848,6.1306,7.1769,7.184699999999999,7.2543999999999995,7.3397,7.3087,7.3087,7.2078999999999995,7.4017,7.3784,7.3784
Haiti,HT,HTI,Terrestrial barren land,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCT,Terrestrial Barren Land,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land",Climate neutral,0.0155,0.0155,0.0155,0.0155,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233
Haiti,HT,HTI,Tree-covered areas,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCE,Tree-Covered Areas,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Tree-Covered Areas",Climate regulating,432.37609999999995,432.4195,432.4335,429.2256,428.7094,429.09229999999997,427.2333,441.0659,442.33820000000003,444.9221,446.2258,446.09790000000004,446.5214,444.6734,443.3538,444.5005,442.5893,442.0526,438.945,436.68690000000004,433.65459999999996,431.5216,423.5922,423.6123,421.54220000000004,420.21340000000004,419.405,420.0305,419.35929999999996
Haiti,HT,HTI,Woody crops,1000 HA,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCR,Woody Crops,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Woody Crops",Climate regulating,109.1927,109.1689,107.1708,106.8342,106.67989999999999,97.5812,97.602,96.266,95.997,90.55260000000001,90.1998,90.0765,89.99860000000001,90.109,90.0005,79.56689999999999,82.5329,80.6263,76.3287,78.4854,82.156,77.7722,78.0768,77.93719999999999,78.02210000000001,78.1063,78.09819999999999,78.0045,78.07239999999999
